section,1,3,5,6,7,13,31,32,38,42,45,48,55,58,61,65,81,84,94,98,99,102,104,110,112,117,120,122,123,127,130,133,136,138,139,140,141,144,145,146,147,150,151,154,155,157,159,162,164,165,166,167,168,170,172,174,175,176,177,179,180,181,183,184,185,190,212,213,220,226,237,247,249,817,839,842,845,846,852,858,859,865,871,879,881,884,891,904,912,914,917,923,924,930,936,938,940,950,951,981,987,990,998,999
bien-etre,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,40,0,10,0,0,0,10,0,0,0,0,0,0,0,30,0,0,10,0,40,0,0,0,0,0,10,0,0,10,10,0,0,0
culture,0,0,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,60,0,10,20,10,0,20,0,0,0,10,10,0,10,0,0,30,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0
environnement,10,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,30,30,10,0,0,10,40,0,0,10,0,0,10,0,0,0,20,0,0,0,0,10,0,0,0,0,10,30,0,0,0,0,0,0,0
info,20,10,0,0,20,10,9,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,40,10,0,0,10,10,0,0,0,0,0,19,10,0,0,10,0,0,0
regions,20,0,10,10,0,10,10,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,30,0,10,0,0,10,10,0,0,0,0,0,0,0
sport,0,0,40,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,10,0,0,20,10,30,10,0,10,0,0,10,0,10,0,0,0
tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,0,0,0,7,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,28,0,35,0,0,0,7,0,0,0,0,0,0,0,0,7,7,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,14
vie-pratique,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,2,1,0,0,0,0,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
